	ZSCAN29	ZNF592	ZNF384	ZNF24	ZNF143	ZFP36	ZBTB40	ZBTB33	YBX1	USF2	UBTF	TCF12	TBP	TBL1XR1	TARDBP	SUZ12	SREBF1	SMC3	SMARCA5	SMAD1	SKIL	SIN3A	RFX5	RCOR1	RB1	RAD51	POLR2AphosphoS2	POLR2A	PKNOX1	NRF1	NR2F1	NR2C1	NKRF	NFXL1	NFATC3	NBN	MXI1	MTA2	MLLT1	MAZ	MAX	MAFK	LARP7	KDM1A	JUND	IKZF1	HDGF	HDAC2	HCFC1	H4K20me1	H3K9me3	H3K9ac	H3K79me2	H3K4me3	H3K4me2	H3K4me1	H3K36me3	H3K27me3	H3K27ac	H2AFZ	GATAD2B	FOXK2	ETV6	ESRRA	EP300	ELK1	ELF1	E4F1	E2F8	DPF2	Control	CUX1	CTCF	CHD2	CEBPZ	CEBPB	BRCA1	BMI1	BHLHE40	BCLAF1	BACH1	ATF7	ATF2	ARNT	ARID3A	fd
chrX|19769303|19884303|domain_1109;115000bp;ES:2.299;SS:1.221;binSize:1000;winSize:50000|K562	0.20947186162503045	0.18441227357947576	0.24513657614032866	0.21332455504912765	0.205038076172	0.3112617456815068	0.1959684592211781	0.16717502840752696	0.2338171935225627	0.2383684710697725	0.2256964467227784	0.213167083296933	0.21674231683286369	0.2331843977126752	0.2165175580695541	0.29474264666131617	0.2325184256795123	0.2337066931922032	0.2058536536230879	0.22865927294413	0.22071680034077049	0.2183172891425061	0.19620540841454434	0.2251580027736348	0.21643743205723148	0.21497670529130108	0.12940914313415136	0.1796676980750525	0.2367276870882981	0.1910844336928647	0.2153799816129965	0.22267365116347465	0.2099626897246137	0.2253159382673417	0.21460092948132967	0.20744477076701265	0.2459520360484776	0.2063989920869491	0.20778694092773192	0.21611570219597034	0.2109625652856798	0.2266663293028277	0.2258652560571876	0.21007661316642973	0.2346700793802187	0.20699636877068409	0.1854678646285079	0.2089909458811624	0.21778643636502845	0.3829019561942076	0.18618595797359014	0.13561069225160294	0.07658412958631469	0.15154348776293766	0.10424212822655332	0.13096726261242506	0.12883940633607965	0.5102579520132356	0.11263543034737945	0.16749071195716456	0.214809269472388	0.20033443850999955	0.2519138494405841	0.2199932570932715	0.2230236479471309	0.23626209547613825	0.20009991754304854	0.20413451317735265	0.20976410094191075	0.20770674690522328	0.20770822559066407	0.21830339619207084	0.2057904720562113	0.199221575441878	0.21806212478917286	0.2127631424309157	0.2894888499305123	0.3200888122686371	0.2484813827615614	0.21988558462913746	0.2173068880300157	0.2112665020420088	0.20986267482112309	0.24402723910430216	0.2128435832510452	1
chr21|41914783|42010783|domain_895;left|K562	0.6219490234789555	0.588853627021924	0.7306671115877988	0.6660362413665034	0.6155112435119012	0.6447227738247864	0.647406189240421	0.6324132061948828	0.5220466328781685	0.6323789570402855	0.7077828107814917	0.5205657838685486	0.7789177011181038	0.6808638000201597	0.6315318015198279	0.6217116784085016	0.6591552866940704	0.5956950984751499	0.6331459642970405	0.6452030309340047	0.611183005840558	0.6499167154054589	0.5215905763075	0.7560933509050768	0.6993521971382544	0.5866533277092195	0.8232079126069054	0.6661953393839654	0.6104767906487203	0.9887629105156792	0.6488796146061219	0.6148571481363587	0.5866590767721442	0.5788791606129239	0.5523084803207589	0.6066826436354492	0.5378711253458409	0.6375726083888004	0.620734962297473	0.7984145435642185	0.9578598647710488	0.6743610764031525	0.5788095004577322	0.6386395946161065	0.7871225579211504	0.6943310089150471	0.7138066901365341	0.6415728242889178	0.7085865418968657	0.8640928467327454	0.4854296882215847	0.8226790957134209	0.7669581477529474	0.8776590093578307	0.9164683940239592	1.0014560299844644	0.8160094825803063	0.6624173706880541	0.7949178451867288	0.7058937419724768	0.6140258952186614	0.5975838281565038	0.6145120040985437	0.6922038695052465	0.5144323173780508	0.5978448623822692	0.5939519934685328	0.5865447168036619	0.6134779246297204	0.6610819250595763	0.5529902120417077	0.5812930234398385	0.6443244816422938	0.6696568809074169	0.5605227310746748	0.6004675070701878	0.4087737869167924	0.5940272534562141	0.8058907567457839	0.5917366011703669	0.5765397650166617	0.7289686789719517	0.6053464613652196	0.5926600307583141	0.5455558102564143	0
chr14|20506760|20609760|domain_118;right|K562	0.38968476186792494	0.4386798686074924	0.3553351657353091	0.4488332977162022	0.3429338897777263	0.34591135568275305	0.5058170335801425	0.4056346928736216	0.38292214252555856	0.3352709273115513	0.3277050147188785	0.4713031608060616	0.4591496194501956	0.35268690243968803	0.3894128302716521	0.34215926035936306	0.34661552041058497	0.3938180478144417	0.4536739448043766	0.3352569400434276	0.42643489400157975	0.3418477562052621	0.31809335397969085	0.4064978751125529	0.3923255594338731	0.4427345063297768	0.16275987451604496	0.3515960457867181	0.5099898806864763	0.36743042401028186	0.4966637262744261	0.43708479572483305	0.4048873799552628	0.39969400543079103	0.4705513239519546	0.4590150399937341	0.3468868260223119	0.4477187603751176	0.3972691769291516	0.3563241725261476	0.4007354000450108	0.35018386955398473	0.4249007184379315	0.3980799289268933	0.4001380338343357	0.5340184965503908	0.5012762560931523	0.4707508367777514	0.3620316293306047	0.2199037944355749	0.2373688011925201	0.3923360374590867	0.1535697682015285	0.3104151613605656	0.4920917362968703	0.7794403401274088	0.2563660204899402	0.21037289528647585	0.31187985179682154	0.922017361987561	0.3892878426398851	0.4348916338244865	0.3753668846612383	0.3965647643128635	0.32211967495276583	0.3509266599763388	0.3963607074790922	0.4577179628292642	0.39134020078637416	0.5086985939179909	0.3831280377736149	0.3672481546312256	0.4770997484642057	0.34124450050985905	0.3274886378822291	0.38008173016784935	0.3604125033230742	0.3412702171057697	0.35232714778956714	0.3916245387269927	0.3363653617675554	0.4258791630350732	0.3996462075032519	0.44049337446630826	0.4082295854079791	0
chr8|6599780|6799780|domain_231;right|K562	0.5051932196769339	0.5636935175037147	0.5002942934297415	0.5005205617694483	0.4957294838661499	0.5076975397101899	0.5266102019183677	0.6290842553699253	0.4761065291848897	0.4887425736702541	0.4849082941434116	0.4813884580884461	0.5215322273292827	0.4968439999900102	0.4538838339634209	0.5024307952092079	0.4741364314375587	0.5061697463387802	0.5038168331587781	0.4994351430901545	0.4538399660987138	0.5196498753928928	0.4543633464723112	0.5199655262237843	0.5075784182445648	0.4974910429961623	0.8024512570778524	0.550868403806639	0.4904144299674942	0.5457485099898878	0.5062679482276414	0.5186975537398577	0.5137825749417403	0.4976255766141644	0.5361386383082358	0.5166482735760666	0.4801784517737138	0.5651434276113232	0.5473273126063165	0.5408361069630938	0.6126232548123999	0.5020767721027888	0.4952306304508082	0.4894043975252396	0.5786497095707719	0.483309621798952	0.5920422207504858	0.5485487365344057	0.4964463644089234	0.5236311320189039	0.4565045614893986	0.6820278624582939	1.5785980295108704	0.5953837632932454	0.7904266053318989	0.8731535473023968	0.9029282454439164	0.4643230331680074	0.7979093885808359	0.5304866212613489	0.4953854258524403	0.5175812536275595	0.5077190987455463	0.4693567479943561	0.4512907242130188	0.4701350236946526	0.4549405630961357	0.5514421996941293	0.5236947648515641	0.5801233059327999	0.4761096971881069	0.5154366507949739	0.4835558511650803	0.5089131474300106	0.4651267605376346	0.4720238966139211	0.25863245098632703	0.5041246369987098	0.5499999313383599	0.4272538849128412	0.4897245314419621	0.4904862530937649	0.4904899354061873	0.5131791225151525	0.5188246335159901	0
chr17|48458357|48584357|domain_199;126000bp;ES:2.402;SS:1.931;binSize:1000;winSize:50000|K562	0.8308581237843373	1.3092296097224316	1.1714919828492445	0.9607641588740832	0.7065107807886365	0.7676095676079053	1.2239911286346106	1.0890508127882383	0.6773552223767357	0.7328007884813378	1.096300604137682	0.8711732459753403	1.1094764071225611	0.8172718109741902	0.8028768832692729	0.6843845695296981	0.8124467935895334	0.8227993800812217	0.9402067835568324	0.9022517923572329	0.8848014552410471	0.8324009902248659	0.5666663051241976	1.1270188745737195	0.9507291429327228	0.9915691036340998	1.241664776952066	1.1746714734609198	1.227895255485833	0.9122260396931317	1.088558466086863	0.9368514625202484	0.90184889386695	0.7671610694183394	0.9496735405958396	1.0588962945328002	0.6416427156081964	1.0302622753471675	1.3231172871920909	1.2252163855417153	1.2111609883940764	0.7325632015399919	0.8749428510723081	1.0508656781401131	1.1405765088692978	1.9499284437053936	1.2173735945848716	1.1589995481523758	0.825639798129697	0.419059540131777	0.3676951957417691	2.501776564517753	1.887251764805612	1.7866380470073262	2.512629113207937	2.190045353422268	0.6863386338235642	0.2969445668753303	3.1075629955477684	1.419348653886978	0.8429656932664374	0.945113645099172	0.7636903676956599	0.9379683052798542	0.5301048410171926	0.6839781343485901	0.8270214350518811	1.1268812612260128	0.9463986801755714	1.3127490249296834	0.7185392931810637	0.7303022555667046	0.7378825032627756	0.8527591494988316	0.603875262595464	0.8144361615662635	0.5054027613101976	0.6538473281602357	0.8728554894258697	0.7500709476625356	0.7126560578495187	0.9866467838284316	0.7710960876914108	0.9234948235553372	0.9328875048900892	1
chr9|105213465|105351465|domain_1436;left|K562	0.33885441631305685	0.323080037216601	0.3666966129137784	0.3298747663769295	0.3668673331109343	0.4782156077227484	0.3590070586280212	0.27233874715102946	0.38820287236618384	0.38759100986954864	0.40079376710015735	0.35152495591914995	0.34667117880525233	0.3690806671228372	0.34810183061346905	0.4065844192564279	0.3648279567314783	0.33396974983947564	0.3171308050084079	0.3787960765287954	0.3420343765672513	0.3690390490586401	0.3956279665311951	0.3571632438139558	0.3341855479372143	0.3378009258021037	0.15294138473274493	0.2961842226800067	0.3189314969631553	0.3333487047952384	0.3214692048917256	0.3232685124344603	0.3216395414950557	0.34078872956452005	0.3420943400028124	0.33206878835658915	0.38283760368010905	0.3330519976417769	0.33315709779239705	0.3476152531104213	0.3194525422320907	0.3848831480808959	0.3264086506311677	0.33702363332689145	0.3647259081629451	0.33079710541478435	0.2927512575501556	0.31000507836946617	0.3983454584961684	0.369912656795289	0.3052991583073288	0.2798497675124576	0.12330044863396665	0.3176584647338501	0.24231722789505825	0.2952052101469493	0.21792143810970568	0.5841829381802909	0.22097998715771586	0.4316675633774605	0.36465812169229145	0.3544489782012213	0.3703579659762549	0.33444365619662897	0.4033406399043857	0.3681087330264925	0.35176475288853176	0.3456314389249941	0.3321171403802055	0.32444936037555955	0.3669331035222202	0.39009541587586544	0.3319423777969068	0.3544892104003362	0.3897218877923429	0.3959758484130931	0.3871057189941545	0.5029967049935726	0.3659905408048675	0.3617940418434497	0.3681458548160021	0.3382335272888239	0.3460771722297728	0.3582384155960756	0.36945877867228455	0
chr1|25972232|26037232|domain_632;left|K562	0.8060716203725968	1.0825736157187036	0.9977034369950384	0.9361514780591084	1.029501855928611	0.9496485410635352	1.1678068169925977	1.1266859405304508	0.7551797867388301	0.8347145081204066	0.7752380023736065	0.7646778781835	1.1155408754474658	0.8969136906883147	0.8685849478438523	0.8172424640947689	0.9253219637736452	1.1906723478659755	0.9633705227499478	0.7752876069015124	0.8843927465127395	0.8923611104568874	0.6129938873485916	1.1212574084196412	1.0424476581803657	0.940345454482698	0.9235404616251748	0.9738775112476922	1.1140257347263514	0.8360395633434504	1.220452826593188	0.9626825401476398	0.913143348143974	0.8359608801466635	0.9102140820139296	0.9709285669535774	0.6867577627149675	0.9775814461798298	0.9864551823787068	1.1246295004184264	1.345172247725055	0.7740715968499071	0.879465181214385	1.0121434652307235	1.1044741152009996	1.3348152169347187	1.242710596505255	1.194512095062624	1.0400916052957911	0.5717789677716261	0.4270498966847	1.4217272730806043	0.571788893665208	1.0781332776602013	1.968314589433008	1.871043315647993	0.7989416956499318	0.3488893248107436	1.2992930103763862	1.5091228845574989	0.8197444023268503	0.9086856583767776	0.7655298705238313	0.9928482364138048	0.5759193318019363	0.7392532740213617	0.8235754791847547	0.9943983207558132	0.9429931042343532	1.1291320792226358	0.7403699752721681	0.7406042259394757	0.9915431497207684	1.0477765245602262	0.6419784106615187	1.2897109386512848	0.3810553307470186	0.6069415407822988	1.0224681329367151	0.6718340155303935	0.6605825470394956	1.0794156857876054	0.8310647167973523	0.8812752758775819	0.7770976064307765	0
chr3|119323999|119499999|domain_373;left|GM12878	0.5018199406576639	0.4479923518988323	0.4974764295125401	0.4868992564186622	0.5129897914161939	0.4771189670557077	0.5555230147951558	0.4864664427039199	0.4825001448962377	0.5603315531108933	0.4827581961649796	0.4693883521048636	0.558901597667813	0.5870958031376089	0.5458115457503634	0.382621812401928	0.4917546342602561	0.5309352030948197	0.5489577701168351	0.5280292681416038	0.5857104072082087	0.5336040234412714	0.5467926433574554	0.5531971154120454	0.5195311062566691	0.5391921553445256	0.9360042536943474	1.2334761081559968	0.5237461726294128	0.5234083968818176	0.541348429083794	0.543652235099274	0.4981970448226686	0.4622043630126241	0.5747957745945511	0.5576492435972639	0.5633740362148161	0.5307248657997767	0.5937406012943627	0.5348838742908366	0.537275980789309	0.5248605439491925	0.5272530747249395	0.4312281201856038	0.4705792775435829	0.5451065901878135	0.6380174342659144	0.4865590253881898	0.5762538353749901	0.4566700392042587	0.5270635122220131	0.8755992669556224	1.1415588295769603	0.6747776139857256	0.9711798111503008	0.8398493195783314	1.3842750510734405	0.19172451429448206	1.1637656797472973	0.5971028981229209	0.5347995542414256	0.4189919930936572	0.430825933908518	0.4948028905592499	0.5329729560318001	0.5120376329526913	0.5226644218537723	0.4265014910825531	0.6161207408824992	0.5423602792555581	0.4759458811672311	0.5024791654435005	0.4778832496194153	0.5720014865988373	0.4907652361590972	0.44184582958910784	0.4803604942093133	0.5178562409268068	0.5419426511888684	0.4906131460375804	0.6089612283840491	0.5849635060432415	0.4872315663005719	0.5160424145945899	0.5617409293142106	0
chr8|55600778|55819778|domain_265;left|K562	0.5179791354313461	0.5151849880787551	0.4939050187741232	0.5153897210253768	0.3942846634849783	0.4068487638111896	0.5852944261520493	0.489659172755804	0.4912273664673088	0.4286331811886119	0.4658479718909168	0.4794217184134871	0.4602643355553727	0.4217156114683692	0.5137283637181423	0.4305477697142085	0.4258483851545197	0.4108937565408667	0.5439531067099962	0.4200713953561201	0.5191611815451508	0.4228376150541306	0.4205891878630408	0.41850422473470794	0.4942161999282787	0.5374350471035176	0.5275933449129324	0.5131479685648013	0.5342504627475247	0.4604148814006258	0.5326779990604356	0.5596649335715302	0.5365145591733098	0.5296564095710179	0.5551975203451521	0.5578318193400454	0.4221361028802728	0.4979105011143311	0.5006035401801346	0.4001854086565613	0.4394002865263471	0.4010400742298311	0.5125214847207843	0.4646817422299823	0.4383587562514917	0.5563308159889906	0.5660567981298187	0.5577739733255651	0.4277777789876286	0.3919031770701109	0.35296032386170645	0.6170826229007247	0.7431807862869223	0.5322519213254495	0.5742795127885983	0.5547265635142775	0.7080371643013771	0.3822499194368349	0.5336700487835329	0.5617844822495026	0.5040935820203781	0.496047144045596	0.4318631868056195	0.4963129899823489	0.4148785872989108	0.4060675217999534	0.5075458973924969	0.5701108424492047	0.5569387011309774	0.5449544934986752	0.5084553804492635	0.43326456287469217	0.4134461288343013	0.4070230455668082	0.4130356255855498	0.437323327984224	0.3709523468621905	0.4572929316972607	0.3910744230716392	0.4648682391705125	0.4181905982676013	0.5322463145991989	0.4848881893127319	0.5354637978056482	0.4744308030006103	0
chr11|94805541|94895541|domain_401;right|K562	0.4048981131874597	0.4093521364588117	0.3898571680629451	0.39482184231329215	0.4242413077057832	0.4525180435797963	0.3615424192115525	0.3384530505981434	0.4274266739084086	0.4721019996465215	0.43458447805017786	0.3822330706849129	0.4166410225335546	0.4235317954274381	0.4472084694469508	0.4598846610358606	0.4974718694128653	0.415310258385692	0.4183512611461802	0.4640092026942229	0.4239558933015597	0.4229774217600633	0.4186774188272997	0.4099820663896875	0.41519795244791774	0.4315092232645741	1.0267137619878903	0.4278905181764429	0.42286346929173796	0.3885727950635712	0.4268494124161459	0.4027967394368669	0.3849916472177691	0.3933103824188657	0.43133146849432025	0.3967590781091608	0.4498143238561009	0.39443248752974414	0.35863829134501185	0.4089112271250678	0.4251501362300893	0.477234431816453	0.3946481707262955	0.3723557558011237	0.455024524468149	0.3785753514243544	0.4506864635436799	0.3921634850571633	0.4220723772315567	0.5211956383816067	0.3759271777359879	0.32490061685279875	0.3640298959669492	0.2837554665099622	0.264059738070967	0.4349549078929535	1.0391131987914013	0.4957265233339596	0.4671330990660841	0.29303171745191564	0.4077944892563056	0.3842911509894442	0.4706852586083856	0.4108808770797012	0.38441262817553934	0.4195938126336834	0.3957140537336849	0.43163555730080255	0.4822853410545109	0.4090504032691866	0.4243791414122223	0.4247192693559718	0.4081879087191416	0.4378308409282378	0.4268382580582801	0.4239784048573737	0.33051823691904	0.44120319284026577	0.4447299691624868	0.3689424042028027	0.4247087525020978	0.3914828118666888	0.3768370222943137	0.4258192660828606	0.4164138983521487	0
chr20|48516411|48706411|domain_285;left|GM12878	0.5080745860870441	0.3475544113445383	0.3556250059689449	0.3864392404043938	0.4559124305281858	0.3999478578050348	0.4211153737101721	0.4900269630505187	0.34906935758650565	0.4595392818580738	0.37875295301134027	0.4282302440779543	0.30397070160859163	0.39639196090718537	0.38787396992599976	0.34837546317031554	0.3235328229695585	0.4795412593388424	0.6126988761680512	0.41461403993824025	0.3378614044557525	0.3851635211655576	0.4121076345772638	0.3917361946335391	0.5658532534575136	0.3304590749328836	0.7815312479778795	0.8044002558021491	0.5634784371384688	0.3803219828314645	0.4744903418049976	0.4215126908122946	0.5644834726811795	1.0192769532689814	0.3825218399248949	0.3942084543141763	0.3686137534401124	0.3820399398843985	0.3916853569066158	0.4020213762593193	0.42481897036546507	0.4025566482683263	0.5165419474663052	0.3087568158566846	0.4391075824447927	0.4809682124976762	0.5204132849790043	0.35682785421173513	0.4641879908921915	0.6529314524182824	0.3235354480783625	0.2987779268409053	0.29726130839650616	0.2536784495916592	0.2299843397092111	0.3745466932045822	0.9831927327618551	0.4168794983373795	0.2696172977510398	0.2531754207034881	0.5112605026539333	0.6874069605279508	1.1814207474045688	0.3891051310964557	0.3889057755946495	0.3821658015440402	0.3558694230652356	0.7224940166296832	0.3810147165983526	0.4872950103532898	0.318556708156128	0.3495048939484891	0.5899288833782838	0.44622143194224295	0.3372183049995666	0.4081825826007827	0.4649801519523433	0.3999495385362775	0.44910451341814256	0.4340093412411933	0.46132242441858	0.33542188975519216	0.3270178457951332	0.3892879228267945	0.3975150105918719	0
chr14|75396725|75574725|domain_73;178000bp;ES:2.216;SS:2.633;binSize:1000;winSize:50000|GM12878	0.5786277676394727	0.5520567713157192	0.6450198908111338	0.6337872839930124	0.6638720741402302	0.6047128947557905	0.6794461137446505	0.5872811761132372	0.567629161134575	0.7247974083305692	0.5247535353459829	0.558932731235168	0.6662309160350106	0.7153526360225271	0.7405807557472132	0.39685625195231294	0.5120896962627515	0.694164611290959	0.789551380266678	0.6182016492449897	0.7757651359530586	0.626819586776567	0.5781368492300903	0.7352802469202955	0.6651823671538266	0.6686950055205425	1.0561081334567024	1.3597699966214558	0.7162916573152527	0.5724092270916561	0.758608167430611	0.5674706638344847	0.6557168745003078	0.5839585709972229	0.7319689875550294	0.7922488248806985	0.6387612247105031	0.8177483069152458	1.0162074739473657	0.7408782212312249	0.7019158947389126	0.5827666913356627	0.7049881211825292	0.4771049850664665	0.5606292245042962	0.9013943057872222	0.8982083857894457	0.5819884050422546	0.6268929659567348	0.4900108406758649	0.5982655520875123	1.3186531184026715	1.808098605272504	0.8939243419165376	1.9343787160132684	1.806791330881624	0.9894291174464738	0.2347922304740215	2.414458482853993	1.0018679677087277	0.8374824480208689	0.5076076471846795	0.5221956826998966	0.6203357848068713	0.6844038673062158	0.5589063177409611	0.6458192228733857	0.4875708676765554	0.7343952035180467	0.8428536760058042	0.5180961321457771	0.5905421100689897	0.7555435448854159	0.7673031615336118	0.4982324372490173	0.5119438816826123	0.6026341098658049	0.6246211460490695	0.8207987501260445	0.5702147370661287	0.7822572608278752	0.8200376252636791	0.4798614391537095	0.7105555192286795	0.6856820899093518	1
chr9|99878465|100017465|domain_1432;left|K562	0.4755063461320823	0.4537169604207956	0.4206366381041341	0.4886400368443717	0.4245954182611241	0.3802985290633908	0.4445531074935217	0.502607863594504	0.4702792807541897	0.4001946887516376	0.4485482640774775	0.4124277235269937	0.3983410003397294	0.4072603374035271	0.4178400475463577	0.4219834774436157	0.4025645885561431	0.39315406540606856	0.4995776917663429	0.4349391699820803	0.4451328922230159	0.4097040546374984	0.4637371439282631	0.3996073779582784	0.4317906404923323	0.4625097856157702	0.8935333407458144	0.5163746121029009	0.4809787423328261	0.4452053867071433	0.4628422030522715	0.4853233072285232	0.4864778152152009	0.4812155450002947	0.5044423188335657	0.4924133754230187	0.4613915349161041	0.4578467825553181	0.451363852691184	0.3941579524730193	0.39388048362660577	0.4371417284904105	0.5012099889026016	0.4405638697503145	0.4039482273720612	0.4254905903672096	0.5111489075702056	0.4532500928452687	0.4207614688244735	0.3718070142694041	0.3969118224838404	0.4097424462195708	0.43972513541609903	0.4450908552461821	0.3480000368032734	0.33747324459491074	0.8353361965400533	0.2846647310007177	0.3642303371479904	0.3615705445127985	0.4838201983821277	0.4683097545997562	0.4551008546100035	0.3903685141256783	0.4416605610463809	0.43134877442600095	0.4934563739604703	0.495713366495224	0.5311301222890279	0.464988866326124	0.4861735170613412	0.4696451722858245	0.4599029646161621	0.4071052990316791	0.4588360018291706	0.3887264247950933	0.4020711684533563	0.4744931928539034	0.3897993657074305	0.4412191406078714	0.4349602021814005	0.4093485915429844	0.4688512634314869	0.4774746794633824	0.4932082494958771	0
chr2|202120929|202204929|domain_98;left|K562	0.26854722268846165	0.2347973746215885	0.3042758377584871	0.2962983925212632	0.27428913803919025	0.3888620797234547	0.25564743846932353	0.2893363814336448	0.275428125682885	0.2964898193801213	0.258046436353195	0.3281645629074117	0.2497409637993529	0.2666844811900101	0.2633677995761849	0.3699875115307527	0.26671963241506924	0.3063278536980257	0.26184232056340623	0.276791430359766	0.27285278230422616	0.2604121813402151	0.2344941439740629	0.2584959696645052	0.2907659469552752	0.2811038805114541	0.18881909023910146	0.24932294846153885	0.27986718122455184	0.249127996835078	0.2763125240447735	0.2807458332684212	0.2622925155772565	0.293231948833421	0.2898738197695843	0.26876894732005324	0.2751422813416064	0.2444389107116111	0.2671594322388698	0.24616128456459754	0.24326599740217114	0.26404538035032354	0.28689888103838057	0.2881902430169277	0.2598268637797972	0.2932082580977953	0.2401296295501072	0.2832437538043404	0.2430435652403237	0.32067332891080164	0.2196175196314777	0.17750361885973368	0.09855648105095974	0.18991507601060464	0.1719225854697193	0.20457624905134675	0.1606696038467377	0.6344786788631157	0.18328159822512355	0.2718224775810653	0.2677313364114347	0.26068979268627945	0.2793126807775793	0.27094162186192683	0.26765097365083745	0.2645781518627915	0.2532681885636385	0.2899522101620011	0.2668948761984469	0.2863228226355745	0.276094481037854	0.2590503132846413	0.307246338106344	0.2641740039300925	0.2658955266608405	0.2940569961715263	0.3267190974718105	0.3742232580321349	0.28729222636721835	0.2931912712310929	0.25794903801669017	0.2630327128714898	0.25677916938863016	0.2895118654467045	0.24907451527451396	0
chr19|43785762|43825762|domain_643;right|GM12878	0.41616899790667	0.34283154652138953	0.3207199757819223	0.3849232519434636	0.43975393456789397	0.3744166341583545	0.4100052776001116	0.3852814226215045	0.3854296021356126	0.3495668417764673	0.3646252555402403	0.3909959104464905	0.2770538757125265	0.3206910294535911	0.4645835680276997	0.39421224393266496	0.3476337469895217	0.38953408324074223	0.4432531819093229	0.3780019046537512	0.3298678381042757	0.3227343822824804	0.3357543592389196	0.35111632941971505	0.3788845636788967	0.3435543468663986	0.21942394799719947	0.22767784169189936	0.3955041435434649	0.3003592092014431	0.4291482807230991	0.37060594147531	0.3980594388133122	0.3929240576198822	0.3952759992270193	0.4613895128134034	0.3299951284954443	0.4943335259489674	0.4515360622189227	0.3578922086335033	0.34962748767664703	0.3253905170492033	0.4555571015262714	0.33205921705341546	0.360021958297017	0.4829588159247504	0.4394724850788787	0.3887833890184754	0.3905873251706377	0.3297853951275956	0.6039642781474506	0.2193472032256712	0.09904848740413592	0.37881013078481457	0.5646936912502951	0.4581494493751942	0.19149756738710327	0.5521958720863216	0.13821864842549092	0.42850667469642095	0.48446547854811495	0.3881762337434166	0.3238008495255078	0.33638638786095826	0.35808740022547725	0.3124407976870562	0.38063895726464303	0.4080795651345025	0.3490487547755314	0.5065182048118682	0.3674233473963923	0.3055407119885389	0.4503474957932433	0.32588646363246365	0.3126969425623186	0.3362805016548453	0.3399687009754865	0.4214451639319435	0.39493688370270585	0.385395552213494	0.4124730017127769	0.4038401431597912	0.340793694535766	0.3828064899351248	0.4003636391999961	0
chr3|150787001|150852001|domain_378;right|GM12878	0.34708831404361945	0.3273625340454115	0.2988563854449961	0.31818958668079417	0.3413846897520921	0.32424082009842986	0.3089872217709904	0.348357743821444	0.3441953528725917	0.333785195945443	0.32607404194302336	0.32457069595007515	0.2925709531112527	0.2985176974436258	0.30970940927938445	0.3822805282961381	0.32826953296623274	0.3610786079830269	0.2961986668925617	0.3217465827664684	0.3094125067740863	0.3133844351434275	0.32963595211200497	0.3105376677885253	0.32833476943270845	0.3225110275791208	0.21877476471910126	0.17483742215393716	0.31425633984069706	0.3310905099188425	0.3104057598800831	0.3217264657002533	0.3317225861526938	0.39287758156528063	0.3129349820698817	0.28247818296000404	0.2918689944943115	0.2747809768705725	0.2522583601761865	0.2906718998088905	0.31691222869410896	0.440801400827505	0.33419599442002285	0.3395718690229498	0.33180788644781056	0.2967686336714886	0.26655989280530995	0.3105243462461313	0.3439538222087696	0.4247425181466805	0.3782876008300854	0.24227698975616546	0.10632897451247413	0.3038354616780122	0.1983930842546492	0.2740549843934613	0.1872725167053365	0.8044548968541702	0.1249283937691937	0.3788154953809221	0.3048221893678261	0.3409984501359739	0.35227564408017265	0.3074323407502495	0.3124112079863949	0.3299519328071434	0.3108176100740872	0.3339419629620206	0.27739489915376625	0.3083337429707173	0.3442776537807285	0.3135095849654602	0.5451014606291741	0.2952622637822849	0.32844288066477706	0.35013821463512745	0.3421333614360085	0.34499132136673594	0.307336261419206	0.32307126747301085	0.3239593832830869	0.27645391858987434	0.3513612283125795	0.3289800642450334	0.32527515668022405	0
chr5|172960915|173080915|domain_1353;120000bp;ES:2.189;SS:2.220;binSize:1000;winSize:50000|K562	0.5453982081837376	0.5798833752097965	0.6780489970405102	0.6211118082286013	0.5051049823789849	0.4682176491733811	0.7061396813936451	0.8023296191430265	0.5360632274047604	0.5398900523101645	0.4549139666706232	0.549327102075977	0.5265879590354648	0.4862486976292179	0.5495231055429488	0.4463466362509293	0.5197346463190553	0.46411336131849795	0.647498084658218	0.5000530373993859	0.5789888551929708	0.5814522064543498	0.40673527768625256	0.5993102458417616	0.6125500100324884	0.6753420047382058	0.9754059585642696	0.6395850381275585	0.7387173456114847	0.5256896548601002	0.7347139206820251	0.6603111037924502	0.6691603697829924	0.5627407112867453	0.6336664959847749	0.6360735994861183	0.4838659990372312	0.5841890152184036	0.6268709187168263	0.5936619592711169	0.7876584704730856	0.4827318396549363	0.5984147862720528	0.6470849800947227	0.5484748586679417	0.6718362186593683	0.7310306839438165	0.6921466622745486	0.5429301063947777	0.708322732847277	0.3086993247832017	0.7995189503904682	1.5336227230091473	0.8194276956104616	1.011839527298484	0.88354823238933	0.8190656978708692	0.254031804378149	0.8838931306712569	0.5793311463529409	0.5737227095147571	0.6278788333612569	0.4688853149808201	0.5904286384530757	0.4065436391036264	0.4413875898864839	0.6509256752973512	0.7264262265253518	0.6167315222137745	0.7068547960117534	0.5222477604476795	0.4366644988066085	0.4771671680830536	0.5130341128509791	0.4200945309328242	0.4895979633190779	0.455379609423356	0.4339320395739164	0.5986016020349264	0.5737891931063237	0.4458495299297653	0.6012775826662591	0.5148099949943689	0.6148809004015421	0.4767882711484629	1
